H3,H2,weight,group_id
920590,920300,0.1262224755906299,179
920590,920410,0.1387260304406126,179
920590,920420,0.1759864927165659,179
920590,920590,0.5590650012521914,179
844230,844210,0.4713699480106236,151
844230,844220,0.1154912725540716,151
844230,844230,0.4131387794353047,151
852321,852330,0.562079900011747,161
852321,852460,0.437920099988253,161
732111,732111,1.0,138
732119,732111,0.1311369294774738,138
732111,732113,0.0,138
732119,732113,0.8688630705225262,138
382100,382100,0.9880007472614792,62
382471,382100,0.0,62
382472,382100,0.0,62
382473,382100,0.0,62
382474,382100,0.0,62
382475,382100,0.0,62
382476,382100,0.0,62
382477,382100,0.0,62
382478,382100,0.0,62
382479,382100,0.0,62
382481,382100,0.0,62
382482,382100,0.0,62
382483,382100,0.0,62
382490,382100,0.0,62
382100,382420,0.0,62
382471,382420,0.0,62
382472,382420,0.0,62
382473,382420,0.0,62
382474,382420,0.0,62
382475,382420,0.0,62
382476,382420,0.0,62
382477,382420,0.0,62
382478,382420,0.0,62
382479,382420,0.0,62
382481,382420,0.0,62
382482,382420,0.0,62
382483,382420,0.0,62
382490,382420,0.0102969820232928,62
382100,382471,0.0,62
382471,382471,0.9999999977231881,62
382472,382471,0.0,62
382473,382471,0.0,62
382474,382471,0.9999999991130836,62
382475,382471,0.0,62
382476,382471,0.0,62
382477,382471,0.0,62
382478,382471,0.0,62
382479,382471,0.0,62
382481,382471,0.0,62
382482,382471,0.0,62
382483,382471,0.0,62
382490,382471,0.0,62
382100,382479,0.0,62
382471,382479,0.0,62
382472,382479,0.9999999954614917,62
382473,382479,1.938246475742584e-08,62
382474,382479,0.0,62
382475,382479,0.0,62
382476,382479,0.0,62
382477,382479,0.9999999729583589,62
382478,382479,0.0,62
382479,382479,0.6055610415903899,62
382481,382479,0.0,62
382482,382479,0.0,62
382483,382479,0.0,62
382490,382479,0.0,62
382100,382490,0.0119992527385206,62
382471,382490,2.2768117334708004e-09,62
382472,382490,4.5385082559580866e-09,62
382473,382490,0.9999999806175351,62
382474,382490,8.869162754312938e-10,62
382475,382490,1.0,62
382476,382490,1.0,62
382477,382490,2.7041641088728865e-08,62
382478,382490,1.0,62
382479,382490,0.39443895840961,62
382481,382490,1.0,62
382482,382490,1.0,62
382483,382490,1.0,62
382490,382490,0.9897030179767072,62
630259,630252,0.5751346444349894,115
630259,630259,0.4248653555650105,115
660390,660310,0.1551162680664881,127
660390,660390,0.8448837319335119,127
551430,551431,0.0869972763352463,93
551430,551432,0.067373796318247,93
551430,551433,0.6086972867756549,93
551430,551439,0.2369316405708516,93
610190,610110,0.5021303841299142,99
610190,610190,0.4978696158700856,99
850590,850530,0.1324122431125888,158
850590,850590,0.8675877568874111,158
903149,903130,0.0765815663603265,176
903149,903149,0.9234184336396734,176
870830,870831,0.1999426180302954,169
870830,870839,0.8000573819697046,169
521059,521052,0.9999999999794124,83
521059,521059,2.0587477198633088e-11,83
284190,284110,0.3838840946075736,33
284190,284190,0.6161159053924264,33
731419,731413,0.1845088552893476,136
731419,731419,0.8154911447106524,136
540331,540320,1.9938591771583263e-10,87
540332,540320,0.2942668888139261,87
540333,540320,0.1299232031132196,87
540339,540320,3.4217701115076935e-10,87
540341,540320,0.0208121532980866,87
540342,540320,6.543467718168433e-10,87
540349,540320,0.031061824483231,87
540331,540331,0.999999999800614,87
540332,540331,0.0,87
540333,540331,0.0,87
540339,540331,0.0,87
540341,540331,0.0,87
540342,540331,0.0,87
540349,540331,0.0,87
540331,540332,0.0,87
540332,540332,0.7057331111860738,87
540333,540332,0.0,87
540339,540332,0.0,87
540341,540332,0.0,87
540342,540332,0.0,87
540349,540332,0.0,87
540331,540333,0.0,87
540332,540333,0.0,87
540333,540333,0.8700767968867803,87
540339,540333,0.0,87
540341,540333,0.0,87
540342,540333,0.0,87
540349,540333,0.0,87
540331,540339,0.0,87
540332,540339,0.0,87
540333,540339,0.0,87
540339,540339,0.999999999657823,87
540341,540339,0.0,87
540342,540339,0.0,87
540349,540339,0.0,87
540331,540341,0.0,87
540332,540341,0.0,87
540333,540341,0.0,87
540339,540341,0.0,87
540341,540341,0.9791878467019132,87
540342,540341,0.0,87
540349,540341,0.0,87
540331,540342,0.0,87
540332,540342,0.0,87
540333,540342,0.0,87
540339,540342,0.0,87
540341,540342,0.0,87
540342,540342,0.9999999993456532,87
540349,540342,0.0,87
540331,540349,0.0,87
540332,540349,0.0,87
540333,540349,0.0,87
540339,540349,0.0,87
540341,540349,0.0,87
540342,540349,0.0,87
540349,540349,0.968938175516769,87
620990,620910,0.1944134614937867,112
620990,620990,0.8055865385062132,112
621139,621131,0.4756089458361094,113
621139,621139,0.5243910541638905,113
120799,120710,0.1452253188062945,10
120799,120730,0.0432498164676876,10
120799,120760,0.0822811347167628,10
120799,120799,0.729243730009255,10
282619,282611,0.3350546085605025,28
282619,282619,0.6649453914394973,28
610799,610792,0.7878568930021682,104
610799,610799,0.2121431069978318,104
420600,420610,0.8227638997146314,66
420600,420690,0.1772361002853685,66
640291,640230,0.0320811867984996,123
640299,640230,6.232616154574358e-10,123
640291,640291,0.9679188132015004,123
640299,640291,0.0,123
640291,640299,0.0,123
640299,640299,0.9999999993767384,123
702000,701200,0.0733638071748223,132
702000,702000,0.9266361928251776,132
681280,681250,0.1280621725956513,130
681291,681250,1.0,130
681292,681250,0.0,130
681293,681250,0.0,130
681299,681250,0.0,130
681280,681260,0.1582633963868134,130
681291,681260,0.0,130
681292,681260,1.0,130
681293,681260,0.0,130
681299,681260,0.0,130
681280,681270,0.3594500930588652,130
681291,681270,0.0,130
681292,681270,0.0,130
681293,681270,1.0,130
681299,681270,0.0,130
681280,681290,0.3542243379586699,130
681291,681290,0.0,130
681292,681290,0.0,130
681293,681290,0.0,130
681299,681290,1.0,130
560490,560420,0.7050009664675515,95
560490,560490,0.2949990335324485,95
293690,293610,0.235774552509655,46
293690,293690,0.7642254474903449,46
401019,401013,0.2005329683654991,63
401019,401019,0.799467031634501,63
480254,480230,1.5720288650314777e-08,73
480255,480230,6.547446996748653e-10,73
480256,480230,3.3364447672273507e-10,73
480257,480230,9.707982446723762e-10,73
480258,480230,0.0243403339403959,73
480261,480230,1.7426698355737136e-10,73
480262,480230,0.183912049081961,73
480269,480230,1.684565729896488e-08,73
480254,480254,0.9999999842797112,73
480255,480254,0.0,73
480256,480254,0.0,73
480257,480254,0.0,73
480258,480254,0.0,73
480261,480254,0.0,73
480262,480254,0.0,73
480269,480254,0.0,73
480254,480255,0.0,73
480255,480255,0.9999999993452554,73
480256,480255,0.0,73
480257,480255,0.0,73
480258,480255,0.0,73
480261,480255,0.0,73
480262,480255,0.0,73
480269,480255,0.0,73
480254,480256,0.0,73
480255,480256,0.0,73
480256,480256,0.9999999996663556,73
480257,480256,0.0,73
480258,480256,0.0,73
480261,480256,0.0,73
480262,480256,0.0,73
480269,480256,0.0,73
480254,480257,0.0,73
480255,480257,0.0,73
480256,480257,0.0,73
480257,480257,0.9999999990292016,73
480258,480257,0.0,73
480261,480257,0.0,73
480262,480257,0.0,73
480269,480257,0.0,73
480254,480258,0.0,73
480255,480258,0.0,73
480256,480258,0.0,73
480257,480258,0.0,73
480258,480258,0.975659666059604,73
480261,480258,0.0,73
480262,480258,0.0,73
480269,480258,0.0,73
480254,480261,0.0,73
480255,480261,0.0,73
480256,480261,0.0,73
480257,480261,0.0,73
480258,480261,0.0,73
480261,480261,0.999999999825733,73
480262,480261,0.0,73
480269,480261,0.0,73
480254,480262,0.0,73
480255,480262,0.0,73
480256,480262,0.0,73
480257,480262,0.0,73
