H2,H1,weight,group_id
283429,283422,0.1704262451557461,25
283429,283429,0.8295737548442539,25
120929,120919,0.0199192919061143,10
120929,120929,0.9800807080938856,10
120799,120792,0.224378565350414,9
120799,120799,0.7756214346495859,9
410320,410320,0.9908026362959516,40
410640,410320,0.0,40
411330,410320,0.0,40
410320,410721,9.505015085366416e-11,40
410640,410721,0.2078890950455548,40
411330,410721,0.0,40
410320,410729,0.0091973636089981,40
410640,410729,0.7921109049544452,40
411330,410729,1.0,40
110419,110411,0.2192021774799285,7
110419,110419,0.7807978225200713,7
010110,010111,0.999999999999824,1
010190,010111,0.0,1
010110,010119,0.0,1
010190,010119,0.9713786952654953,1
010110,010120,1.7611369088797048e-13,1
010190,010120,0.0286213047345046,1
080550,080530,0.931468504829684,3
080590,080530,0.0,3
080550,080590,0.0685314951703159,3
080590,080590,1.0,3
121299,121292,0.309184510729791,11
121299,121299,0.6908154892702087,11
961380,961330,0.0681154218005264,70
961380,961380,0.9318845781994736,70
392210,392210,0.9999999995127766,36
392290,392210,0.0,36
392210,392290,4.872234094344426e-10,36
392290,392290,1.0,36
284210,284210,0.8285121199628793,27
300110,284210,0.0,27
300120,284210,0.0,27
300190,284210,0.0,27
300210,284210,0.0,27
300220,284210,0.0,27
300230,284210,0.0,27
300290,284210,0.0,27
300310,284210,0.0,27
300320,284210,0.0,27
300331,284210,0.0,27
300339,284210,0.0,27
300340,284210,0.0,27
300390,284210,0.0,27
300410,284210,0.0,27
300420,284210,0.0,27
300431,284210,0.0,27
300432,284210,0.0,27
300439,284210,0.0,27
300440,284210,0.0,27
300450,284210,0.0,27
300490,284210,0.0,27
300510,284210,0.0,27
300590,284210,0.0,27
300610,284210,0.0,27
300620,284210,0.0,27
300630,284210,0.0,27
300640,284210,0.0,27
300650,284210,0.0,27
300660,284210,0.0,27
300670,284210,0.0,27
300680,284210,0.0,27
382490,284210,0.0,27
382510,284210,0.0,27
382520,284210,0.0,27
382530,284210,0.0,27
382541,284210,0.0,27
382549,284210,0.0,27
382550,284210,0.0,27
382561,284210,0.0,27
382569,284210,0.0,27
382590,284210,0.0,27
401511,284210,0.0,27
901831,284210,0.0,27
901832,284210,0.0,27
901839,284210,0.0,27
284210,300110,0.0,27
300110,300110,1.0,27
300120,300110,0.0,27
300190,300110,0.0,27
300210,300110,0.0,27
300220,300110,0.0,27
300230,300110,0.0,27
300290,300110,0.0,27
300310,300110,0.0,27
300320,300110,0.0,27
300331,300110,0.0,27
300339,300110,0.0,27
300340,300110,0.0,27
300390,300110,0.0,27
300410,300110,0.0,27
300420,300110,0.0,27
300431,300110,0.0,27
300432,300110,0.0,27
300439,300110,0.0,27
300440,300110,0.0,27
300450,300110,0.0,27
300490,300110,0.0,27
300510,300110,0.0,27
300590,300110,0.0,27
300610,300110,0.0,27
300620,300110,0.0,27
300630,300110,0.0,27
300640,300110,0.0,27
300650,300110,0.0,27
300660,300110,0.0,27
300670,300110,0.0,27
300680,300110,9.405860876085273e-11,27
382490,300110,0.0,27
382510,300110,0.0,27
382520,300110,0.0,27
382530,300110,0.0,27
382541,300110,0.0,27
382549,300110,0.0,27
382550,300110,0.0,27
382561,300110,0.0,27
382569,300110,0.0,27
382590,300110,0.0,27
401511,300110,0.0,27
901831,300110,0.0,27
901832,300110,0.0,27
901839,300110,0.0,27
284210,300120,0.0,27
300110,300120,0.0,27
300120,300120,1.0,27
300190,300120,0.0,27
300210,300120,0.0,27
300220,300120,0.0,27
300230,300120,0.0,27
300290,300120,0.0,27
300310,300120,0.0,27
300320,300120,0.0,27
300331,300120,0.0,27
300339,300120,0.0,27
300340,300120,0.0,27
300390,300120,0.0,27
300410,300120,0.0,27
300420,300120,0.0,27
300431,300120,0.0,27
300432,300120,0.0,27
300439,300120,0.0,27
300440,300120,0.0,27
300450,300120,0.0,27
300490,300120,0.0,27
300510,300120,0.0,27
300590,300120,0.0,27
300610,300120,0.0,27
300620,300120,0.0,27
300630,300120,0.0,27
300640,300120,0.0,27
300650,300120,0.0,27
300660,300120,0.0,27
300670,300120,0.0,27
300680,300120,9.449361730075523e-11,27
382490,300120,0.0,27
382510,300120,0.0,27
382520,300120,0.0,27
382530,300120,0.0,27
382541,300120,0.0,27
382549,300120,0.0,27
382550,300120,0.0,27
382561,300120,0.0,27
382569,300120,0.0,27
382590,300120,0.0,27
401511,300120,0.0,27
901831,300120,0.0,27
901832,300120,0.0,27
901839,300120,0.0,27
284210,300190,0.0,27
300110,300190,0.0,27
300120,300190,0.0,27
300190,300190,1.0,27
300210,300190,0.0,27
300220,300190,0.0,27
300230,300190,0.0,27
300290,300190,0.0,27
300310,300190,0.0,27
300320,300190,0.0,27
300331,300190,0.0,27
300339,300190,0.0,27
300340,300190,0.0,27
300390,300190,0.0,27
300410,300190,0.0,27
300420,300190,0.0,27
300431,300190,0.0,27
300432,300190,0.0,27
300439,300190,0.0,27
300440,300190,0.0,27
300450,300190,0.0,27
300490,300190,0.0,27
300510,300190,0.0,27
300590,300190,0.0,27
300610,300190,0.0,27
300620,300190,0.0,27
300630,300190,0.0,27
300640,300190,0.0,27
300650,300190,0.0,27
300660,300190,0.0,27
300670,300190,0.0,27
300680,300190,9.377017117316877e-11,27
382490,300190,0.0,27
382510,300190,0.0,27
382520,300190,0.0,27
382530,300190,0.0,27
382541,300190,0.0,27
382549,300190,0.0,27
382550,300190,0.0,27
382561,300190,0.0,27
382569,300190,0.0,27
382590,300190,0.0,27
401511,300190,0.0,27
901831,300190,0.0,27
901832,300190,0.0,27
901839,300190,0.0,27
284210,300210,0.0,27
300110,300210,0.0,27
300120,300210,0.0,27
300190,300210,0.0,27
300210,300210,1.0,27
300220,300210,0.0,27
300230,300210,0.0,27
300290,300210,0.0,27
300310,300210,0.0,27
300320,300210,0.0,27
300331,300210,0.0,27
300339,300210,0.0,27
300340,300210,0.0,27
300390,300210,0.0,27
300410,300210,0.0,27
300420,300210,0.0,27
300431,300210,0.0,27
300432,300210,0.0,27
300439,300210,0.0,27
300440,300210,0.0,27
300450,300210,0.0,27
300490,300210,0.0,27
300510,300210,0.0,27
300590,300210,0.0,27
300610,300210,0.0,27
300620,300210,0.0,27
300630,300210,0.0,27
300640,300210,0.0,27
300650,300210,0.0,27
300660,300210,0.0,27
300670,300210,0.0,27
300680,300210,0.9999999972457856,27
382490,300210,0.0,27
382510,300210,0.0,27
382520,300210,0.0,27
382530,300210,0.0,27
