S1,S2,weight,group_id
6862,2881,0.0,16
6893,2881,0.0,16
6894,2881,0.0,16
6895,2881,0.0,16
6911,2881,0.0,16
6912,2881,0.0,16
6913,2881,0.0,16
6921,2881,0.0,16
6933,2881,0.0,16
6934,2881,0.0,16
6984,2881,0.0,16
6985,2881,0.0,16
6986,2881,0.0,16
6988,2881,0.0,16
6989,2881,0.0,16
2840,2882,0.6887175852120231,16
6862,2882,0.0,16
6893,2882,0.0,16
6894,2882,0.0,16
6895,2882,0.0,16
6911,2882,0.0,16
6912,2882,0.0,16
6913,2882,0.0,16
6921,2882,0.0,16
6933,2882,0.0,16
6934,2882,0.0,16
6984,2882,0.0,16
6985,2882,0.0,16
6986,2882,0.0,16
6988,2882,0.0,16
6989,2882,0.0,16
2840,6863,9.970179008340591e-10,16
6862,6863,1.0,16
6893,6863,0.0,16
6894,6863,0.0,16
6895,6863,0.0,16
6911,6863,0.0,16
6912,6863,0.0,16
6913,6863,0.0,16
6921,6863,0.0,16
6933,6863,0.0,16
6934,6863,0.0,16
6984,6863,0.0,16
6985,6863,0.0,16
6986,6863,0.0,16
6988,6863,0.0,16
6989,6863,0.0,16
2840,6891,1.0186467895624208e-09,16
6862,6891,0.0,16
6893,6891,0.1902762160236275,16
6894,6891,0.9999999582699441,16
6895,6891,0.0,16
6911,6891,0.0,16
6912,6891,0.0,16
6913,6891,0.0,16
6921,6891,0.0,16
6933,6891,0.0,16
6934,6891,0.0,16
6984,6891,0.0,16
6985,6891,0.0,16
6986,6891,0.0,16
6988,6891,0.0,16
6989,6891,0.0,16
2840,6899,0.0,16
6862,6899,0.0,16
6893,6899,4.8642909501988044e-09,16
6894,6899,0.0,16
6895,6899,0.68872465121633,16
6911,6899,4.1249267975493015e-10,16
6912,6899,0.113145198837084,16
6913,6899,1.6274954478218689e-06,16
6921,6899,0.0,16
6933,6899,0.0,16
6934,6899,0.0,16
6984,6899,0.0,16
6985,6899,0.0,16
6986,6899,0.0,16
6988,6899,0.0,16
6989,6899,0.0,16
2840,6911,0.0,16
6862,6911,0.0,16
6893,6911,0.0,16
6894,6911,0.0,16
6895,6911,0.0,16
6911,6911,0.999999999398798,16
6912,6911,0.0,16
6913,6911,0.0,16
6921,6911,0.0,16
6933,6911,0.0,16
6934,6911,0.0,16
6984,6911,0.0,16
6985,6911,0.0,16
6986,6911,0.0,16
6988,6911,0.0,16
6989,6911,0.0,16
2840,6912,0.0,16
6862,6912,0.0,16
6893,6912,0.0,16
6894,6912,0.0,16
6895,6912,0.0,16
6911,6912,0.0,16
6912,6912,0.8868547985405871,16
6913,6912,0.0,16
6921,6912,0.0,16
6933,6912,0.0,16
6934,6912,0.0,16
6984,6912,0.0,16
6985,6912,0.0,16
6986,6912,0.0,16
6988,6912,0.0,16
6989,6912,0.0,16
2840,6921,0.0,16
6862,6921,0.0,16
6893,6921,0.0,16
6894,6921,0.0,16
6895,6921,0.0,16
6911,6921,0.0,16
6912,6921,0.0,16
6913,6921,0.0,16
6921,6921,0.9999999854073318,16
6933,6921,0.0,16
6934,6921,0.0,16
6984,6921,0.0,16
6985,6921,0.0,16
6986,6921,0.0,16
6988,6921,0.0,16
6989,6921,0.0,16
2840,6935,0.0,16
6862,6935,0.0,16
6893,6935,0.0,16
6894,6935,0.0,16
6895,6935,0.0,16
6911,6935,0.0,16
6912,6935,0.0,16
6913,6935,0.0,16
6921,6935,0.0,16
6933,6935,0.8970864113667115,16
6934,6935,0.9999999725095235,16
6984,6935,0.0,16
6985,6935,0.0,16
6986,6935,0.0,16
6988,6935,0.0,16
6989,6935,0.0,16
2840,6993,0.0,16
6862,6993,0.0,16
6893,6993,0.0,16
6894,6993,0.0,16
6895,6993,0.0,16
6911,6993,0.0,16
6912,6993,0.0,16
6913,6993,0.0,16
6921,6993,0.0,16
6933,6993,0.0,16
6934,6993,0.0,16
6984,6993,0.0,16
6985,6993,1.0,16
6986,6993,0.0,16
6988,6993,0.0921285119365817,16
6989,6993,0.0,16
2840,6994,0.0,16
6862,6994,0.0,16
6893,6994,0.0,16
6894,6994,0.0,16
6895,6994,0.0,16
6911,6994,0.0,16
6912,6994,0.0,16
6913,6994,0.0,16
6921,6994,0.0,16
6933,6994,0.0,16
6934,6994,0.0,16
6984,6994,0.0,16
6985,6994,0.0,16
6986,6994,1.0,16
6988,6994,0.0313182434018455,16
6989,6994,0.0,16
2840,6996,0.0,16
6862,6996,0.0,16
6893,6996,0.0,16
6894,6996,0.0,16
6895,6996,0.0,16
6911,6996,0.0,16
6912,6996,0.0,16
6913,6996,0.0,16
6921,6996,0.0,16
6933,6996,0.0,16
6934,6996,0.0,16
6984,6996,0.0,16
6985,6996,0.0,16
6986,6996,0.0,16
6988,6996,0.8765532416362593,16
6989,6996,0.0,16
2840,6997,0.0,16
6862,6997,0.0,16
6893,6997,0.0,16
6894,6997,0.0,16
6895,6997,0.0,16
6911,6997,0.0,16
6912,6997,0.0,16
6913,6997,0.0,16
6921,6997,0.0,16
6933,6997,0.0,16
6934,6997,0.0,16
6984,6997,1.0,16
6985,6997,0.0,16
6986,6997,0.0,16
6988,6997,0.0,16
6989,6997,0.518385463847246,16
2840,6998,0.0,16
6862,6998,0.0,16
6893,6998,0.0,16
6894,6998,0.0,16
6895,6998,0.0,16
6911,6998,0.0,16
6912,6998,0.0,16
6913,6998,0.9999979656571758,16
6921,6998,1.4592668224939377e-08,16
6933,6998,0.1029135886332884,16
6934,6998,2.7490476316807067e-08,16
6984,6998,0.0,16
6985,6998,0.0,16
6986,6998,0.0,16
6988,6998,3.0253133108249247e-09,16
6989,6998,0.3248038743026562,16
2840,6999,0.0,16
6862,6999,0.0,16
6893,6999,0.8097237791120815,16
6894,6999,4.173005576893697e-08,16
6895,6999,0.3112753487836699,16
6911,6999,1.887093814513584e-10,16
6912,6999,2.622328858561423e-09,16
6913,6999,4.06847376417225e-07,16
6921,6999,0.0,16
6933,6999,0.0,16
6934,6999,0.0,16
6984,6999,0.0,16
6985,6999,0.0,16
6986,6999,0.0,16
6988,6999,0.0,16
6989,6999,0.1568106618500977,16
6578,6597,1.0,57
8992,6597,0.0646967943811674,57
8995,6597,0.0,57
6578,8997,0.0,57
8992,8997,0.9353032054700464,57
8995,8997,0.0,57
6578,8998,0.0,57
8992,8998,1.487863171970758e-10,57
8995,8998,1.0,57
7316,7861,0.3787121611158782,84
7333,7861,0.6279362606825704,84
7316,7868,0.0,84
7333,7868,0.3720637393174296,84
7316,7915,0.6212878388841216,84
7333,7915,0.0,84
0484,0484,1.0,4
0488,0484,0.0299341760008451,4
0484,0488,0.0,4
0488,0488,0.9700658239991548,4
5819,5851,0.1855553719787621,38
5819,5852,0.8144446280212378,38
8619,8741,0.1118337736031748,90
8619,8742,0.1000821331714261,90
8619,8743,0.2428995833238015,90
8619,8744,0.0504657525034916,90
8619,8745,0.0877366385510263,90
8619,8749,0.4069821188470794,90
2662,2665,0.3453714357448642,11
2662,2666,0.2302806058770426,11
2662,2667,0.4243479583780931,11
6517,6517,0.9552749031718296,48
6517,6518,0.0447250968281704,48
6535,6531,0.4222013096662079,49
6536,6531,0.0,49
6535,6532,0.1056940435141626,49
6536,6532,0.0,49
6535,6534,0.4267036985542685,49
6536,6534,0.0,49
6535,6535,0.0,49
6536,6535,0.2213415277940125,49
6535,6536,0.0,49
6536,6536,0.1534833995123836,49
6535,6538,0.0,49
6536,6538,0.4135316885908414,49
6535,6539,0.0454009482653608,49
6536,6539,0.2116433841027622,49
5141,5231,0.8751888337998976,31
5142,5231,0.2693307030691281,31
5143,5231,0.0,31
5141,5232,0.1248111662001023,31
5142,5232,0.7306692969308717,31
5143,5232,0.5803239179703777,31
5141,5233,0.0,31
5142,5233,0.0,31
5143,5233,0.4196760820296223,31
5714,8946,1.0,91
8943,8946,0.999999999822284,91
9510,8946,0.0,91
5714,9510,0.0,91
8943,9510,1.7771620115076923e-10,91
9510,9510,1.0,91
7199,7492,0.4403045111884261,77
7199,7493,0.3596556786590121,77
7199,7499,0.2000398101525616,77
0711,0711,1.0,6
0819,0711,0.2716370091657183,6
0711,0819,0.0,6
0819,0819,0.7283629908342817,6
5127,5145,0.3700883304374075,29
5611,5145,0.0,29
5127,5146,0.2174614338208619,29
5611,5146,0.0,29
5127,5147,0.1061274653305252,29
5611,5147,0.0,29
5127,5148,0.3063227704111922,29
5611,5148,0.0,29
5127,5621,1.3121808787207176e-14,29
5611,5621,1.0,29
7152,7371,0.4205842406266508,74
7191,7371,0.0,74
7297,7371,0.0,74
7299,7371,0.0,74
7152,7372,0.579415759372415,74
7191,7372,0.0,74
7297,7372,0.0,74
7299,7372,0.0,74
7152,7373,9.340361412604724e-13,74
7191,7373,0.0,74
7297,7373,0.0,74
7299,7373,0.230295834260256,74
7152,7411,0.0,74
7191,7411,0.0512093009085343,74
7297,7411,0.0,74
7299,7411,0.0,74
7152,7412,0.0,74
7191,7412,0.0898138482561101,74
7297,7412,0.0,74
7299,7412,0.0,74
7152,7413,0.0,74
7191,7413,0.1426649605713775,74
7297,7413,0.0,74
7299,7413,0.1870301888509831,74
7152,7414,0.0,74
7191,7414,0.2012733405226968,74
7297,7414,0.0,74
7299,7414,0.0,74
7152,7415,0.0,74
7191,7415,0.1225707857066521,74
7297,7415,0.0,74
7299,7415,0.0,74
7152,7416,0.0,74
7191,7416,0.3924677640346289,74
7297,7416,0.0,74
7299,7416,0.0,74
7152,7788,0.0,74
7191,7788,0.0,74
7297,7788,1.0,74
7299,7788,0.5826739768887607,74
3411,3413,0.9284023167895106,23
3411,3414,0.0715976832104893,23
8412,8465,0.5320162178264272,88
8412,8471,0.4679837821735728,88
8210,8211,0.3576090171501271,86
8210,8212,0.1523863778890552,86
8210,8219,0.4900046049608177,86
6531,6541,0.999999997734445,50
6533,6541,0.0,50
6534,6541,0.0,50
6539,6541,0.0,50
6531,6544,0.0,50
6533,6544,0.8409310828882026,50
6534,6544,0.0,50
6539,6544,0.0,50
6531,6545,0.0,50
6533,6545,0.0,50
6534,6545,1.0,50
6539,6545,0.2347946357015379,50
6531,6549,2.265554959636933e-09,50
6533,6549,0.1590689171117974,50
6534,6549,0.0,50
6539,6549,0.7652053642984621,50
7295,8731,0.0529842003488073,89
8618,8731,0.4113146308776542,89
7295,8732,0.0,89
8618,8732,0.5886853691223458,89
7295,8748,0.9470157996511928,89
8618,8748,0.0,89
6312,6342,0.812574170669134,44
6312,6344,0.1874258293308661,44
7142,7512,1.375357059888156e-09,78
7143,7512,0.0598248258794944,78
7142,7521,3.9347828137647973e-10,78
7143,7521,5.447023772082369e-10,78
7142,7522,0.999999997291003,78
7143,7522,0.2438648288312111,78
7142,7523,1.401661314579731e-10,78
7143,7523,0.311978593115465,78
7142,7524,3.5860471653975436e-10,78
7143,7524,0.0464581973145725,78
7142,7525,1.502394986181949e-10,78
7143,7525,0.2581587850788336,78
7142,7528,2.911512142916601e-10,78
7143,7528,0.0797147692357206,78
8914,8981,0.6478304225971162,93
8919,8981,0.0,93
8914,8989,0.3521695774028837,93
8919,8989,1.0,93
2813,2815,0.7873123523498055,13
2813,2816,0.2126876476501944,13
3214,3221,0.0234800832345126,17
3214,3222,0.9765199167654872,17
5122,5121,0.680533271303737,27
5122,5122,0.0100646722508936,27
5122,5123,0.3094020564453692,27
4113,4113,0.999999999967758,24
4313,4113,0.0,24
4113,4313,3.224196315657624e-11,24
4313,4313,1.0,24
5992,5911,0.3696634811429748,39
5992,5912,0.1877688033988245,39
5992,5913,0.251987888179821,39
5992,5914,0.1905798272783796,39
7114,7131,0.0157270176487074,63
7116,7131,0.0,63
7118,7131,0.0,63
7114,7144,0.6806184197072214,63
7116,7144,0.0,63
7118,7144,0.0,63
7114,7148,1.7663474779276854e-14,63
7116,7148,0.4197621240397232,63
7118,7148,0.0,63
7114,7149,0.3036545626440341,63
7116,7149,0.5802378759602767,63
7118,7149,0.4215958102010016,63
7114,7188,1.920021246140825e-14,63
7116,7188,0.0,63
7118,7188,0.5784041897989984,63
6532,6542,0.762135828913856,51
6532,6543,0.2378641710861439,51
5995,5921,0.3970148290963194,40
5995,5922,0.6029851709036806,40
6741,6741,0.2214239461211433,58
6742,6741,0.0,58
6743,6741,0.0,58
6748,6741,0.0,58
6741,6744,0.5746274613130133,58
6742,6744,0.0,58
6743,6744,0.0,58
6748,6744,0.0,58
6741,6745,0.0,58
6742,6745,0.9999999988629472,58
6743,6745,0.0,58
6748,6745,0.0,58
6741,6746,0.0,58
6742,6746,0.0,58
6743,6746,0.999999999852296,58
6748,6746,0.0,58
6741,6749,0.2039485925658433,58
6742,6749,1.137052845786574e-09,58
6743,6749,1.4770407286187716e-10,58
6748,6749,1.0,58
6513,6513,1.0,47
6514,6513,0.0,47
6516,6513,0.1007934610665626,47
6513,6514,0.0,47
6514,6514,0.0,47
6516,6514,0.8294528576884244,47
6513,6515,0.0,47
6514,6515,0.0,47
6516,6515,0.0669093343931506,47
6513,6516,0.0,47
6514,6516,1.0,47
6516,6516,0.0028443468518621,47
0410,0411,0.1197769401381959,3
0410,0412,0.880223059861804,3
5213,5982,0.0,41
5997,5982,0.9174337964810884,41
5999,5982,0.0,41
8993,5982,0.0,41
5213,5983,0.0,41
5997,5983,0.0825662032483588,41
5999,5983,0.0,41
8993,5983,0.0,41
5213,5989,1.0,41
5997,5989,2.705526029197218e-10,41
5999,5989,0.999999999518366,41
8993,5989,0.0,41
5213,8993,0.0,41
5997,8993,0.0,41
5999,8993,4.816341022615595e-10,41
8993,8993,1.0,41
7149,7518,0.0448556793523279,79
8616,7518,0.4747836607626518,79
7149,7591,0.1209566037146199,79
8616,7591,0.039672105500735,79
7149,7599,0.834187716933052,79
8616,7599,0.0,79
7149,8813,0.0,79
8616,8813,0.485544233736613,79
2831,2871,1.0,14
6821,2871,2.0853058257115592e-14,14
2831,6821,0.0,14
6821,6821,0.9999999999999792,14
8411,8421,0.0371344016183514,87
8411,8422,0.0647222804921153,87
8411,8423,0.2050600310714855,87
8411,8424,0.0787027583849158,87
8411,8429,0.0563561087806952,87
8411,8431,0.0891565006710324,87
8411,8432,0.0205280751456725,87
8411,8433,0.1190009176679231,87
8411,8434,0.0404587417883457,87
8411,8435,0.0479659838794359,87
8411,8439,0.0964602309369027,87
8411,8441,0.0802975108447375,87
8411,8442,0.0298294543835413,87
8411,8443,0.0343270043348451,87
6412,6412,1.0,45
6414,6412,0.0,45
6415,6412,0.0,45
6417,6412,1.0,45
6419,6412,3.850886896291302e-13,45
6412,6415,0.0,45
6414,6415,1.0,45
6415,6415,1.0,45
6417,6415,0.0,45
6419,6415,0.0568705520021764,45
6412,6417,0.0,45
6414,6417,0.0,45
6415,6417,0.0,45
6417,6417,0.0,45
6419,6417,0.084604307498397,45
6412,6418,0.0,45
6414,6418,0.0,45
6415,6418,0.0,45
6417,6418,0.0,45
6419,6418,0.7349774263722069,45
6412,6419,0.0,45
6414,6419,0.0,45
6415,6419,0.0,45
6417,6419,0.0,45
6419,6419,0.1235477141268345,45
6971,6973,1.0,60
6972,6973,0.0,60
6979,6973,0.0,60
7194,6973,0.5101490881080492,60
8123,6973,0.0,60
6971,6974,0.0,60
6972,6974,0.9209435301660202,60
6979,6974,0.1817732991250381,60
7194,6974,0.0,60
8123,6974,0.0,60
6971,6975,0.0,60
6972,6975,0.0790564698339797,60
6979,6975,0.0,60
7194,6975,0.0,60
8123,6975,1.0,60
6971,6978,0.0,60
6972,6978,0.0,60
6979,6978,0.8182267008749619,60
7194,6978,0.4898509118919509,60
8123,6978,0.0,60
3321,3341,1.0,21
3322,3341,0.2232573109571527,21
3321,3342,0.0,21
3322,3342,0.7767426890428473,21
2752,2772,0.9999999997813416,12
2761,2772,0.0,12
2769,2772,0.0,12
2752,2789,2.186583090341861e-10,12
2761,2789,1.0,12
2769,2789,1.0,12
7111,7111,0.6889601581523823,61
7112,7111,0.0,61
7111,7112,0.0,61
7112,7112,0.999999999999546,61
7111,7119,0.3110398418476176,61
7112,7119,4.54036888646532e-13,61
6569,6553,0.0,53
6577,6553,0.0,53
8414,6553,0.0089642584659855,53
6569,6584,0.6992500700218294,53
6577,6584,0.0,53
8414,6584,0.0,53
6569,6589,0.3007499299781705,53
6577,6589,1.0,53
8414,6589,1.2033416550453618e-10,53
6569,8451,0.0,53
6577,8451,0.0,53
8414,8451,0.3755035923762509,53
6569,8452,0.0,53
6577,8452,0.0,53
8414,8452,0.0896373165606711,53
6569,8459,0.0,53
6577,8459,0.0,53
8414,8459,0.1624595292660467,53
6569,8461,0.0,53
6577,8461,0.0,53
8414,8461,0.0106531479552087,53
6569,8462,0.0,53
6577,8462,0.0,53
8414,8462,0.1574052583670968,53
6569,8463,0.0,53
6577,8463,0.0,53
8414,8463,0.0831142812819275,53
6569,8464,0.0,53
6577,8464,0.0,53
8414,8464,0.0196187921297046,53
6569,8472,0.0,53
6577,8472,0.0,53
8414,8472,0.0926438234767736,53
6551,6571,0.4538342167453677,54
6576,6571,0.0,54
6551,6593,0.0,54
6576,6593,0.006416308224682,54
6551,6594,0.0,54
6576,6594,0.182141099268548,54
6551,6595,0.0,54
6576,6595,0.8000333669838837,54
6551,6596,0.546165783254632,54
6576,6596,0.0114092255228861,54
7341,7921,0.0553175834187061,85
7349,7921,0.0,85
8999,7921,0.0,85
7341,7922,0.0965502414482033,85
7349,7922,0.0,85
8999,7922,0.0,85
7341,7923,0.0617963771640183,85
7349,7923,0.0,85
8999,7923,0.0,85
7341,7924,0.7412114229576335,85
7349,7924,0.0,85
8999,7924,0.0,85
7341,7928,0.0451243750114386,85
7349,7928,4.51369930692524e-09,85
8999,7928,1.2895430968249972e-08,85
7341,7929,0.0,85
7349,7929,0.9999999954863006,85
8999,7929,0.0,85
7341,8999,0.0,85
7349,8999,0.0,85
8999,8999,0.999999987104569,85
7221,7161,0.216407667716298,65
7221,7162,0.3658355355611166,65
7221,7163,0.0330117254167328,65
7221,7711,0.197899488462491,65
7221,7712,0.1868455828433614,65
6537,6551,0.5744322553322437,52
6537,6552,0.4255677446677563,52
5310,5311,0.9413049594080816,32
5310,5312,0.0586950405919182,32
3218,3232,1.0,19
5131,3232,0.0,19
5132,3232,2.1308717008522345e-13,19
3218,5221,0.0,19
5131,5221,1.0,19
5132,5221,0.9999999999997868,19
7182,7263,0.1664229657884249,71
7182,7264,0.4519898693778849,71
7182,7267,0.153705437065417,71
7182,7268,0.1115227948845412,71
7182,7269,0.1163589328837318,71
2833,2873,1.0,15
5135,2873,0.0,15
5136,2873,0.7043662254279078,15
2833,5224,0.0,15
5135,5224,1.0,15
5136,5224,0.0845221979982387,15
2833,5225,0.0,15
5135,5225,0.0,15
5136,5225,0.2111115765738533,15
7113,7126,0.5735705174304077,62
7113,7129,0.4264294825695923,62
6566,6583,0.947066151302896,56
7171,6583,0.0,56
7250,6583,0.0,56
6566,7244,0.0,56
7171,7244,0.386875418195571,56
7250,7244,0.0,56
6566,7245,0.0,56
7171,7245,0.2785415997890136,56
7250,7245,0.0,56
6566,7246,0.0,56
7171,7246,0.1212797912502417,56
7250,7246,0.0,56
6566,7247,0.0,56
7171,7247,0.1861991815981615,56
7250,7247,0.0,56
6566,7751,0.0,56
7171,7751,0.027104009167012,56
7250,7751,0.2864813139758759,56
6566,7752,0.0,56
7171,7752,0.0,56
7250,7752,0.2317369407759092,56
6566,7754,0.0,56
7171,7754,0.0,56
7250,7754,0.0607878025837231,56
6566,7757,0.0,56
7171,7757,0.0,56
7250,7757,0.1530012075305048,56
6566,7758,0.0529338486971039,56
7171,7758,0.0,56
7250,7758,0.2679927351339869,56
6952,6953,0.4555486874589357,59
6952,6954,0.544451312541064,59
7195,7281,0.3501564762811437,72
7195,7368,0.0989541450406332,72
7195,7369,0.2199050937766482,72
7195,7451,0.3309842849015748,72
5811,5821,0.0564492642988422,35
5811,5822,0.0623942258530627,35
5811,5823,0.2260214857139881,35
5811,5824,0.1177779256653694,35
5811,5825,0.0636400630739713,35
5811,5826,0.0784697566454913,35
5811,5827,0.063595973794993,35
5811,5828,0.0034783546710084,35
5811,5829,0.3281729502832733,35
2218,2224,4.035922354864689e-12,8
2218,2225,9.939002729656452e-12,8
2218,2226,0.9999999999810048,8
2218,2238,5.020326334687e-12,8
7151,7361,0.5540597113844818,73
7151,7362,0.2756160780095757,73
7151,7367,0.1703242106059424,73
5812,5831,0.258697728169822,36
8416,5831,0.0,36
8930,5831,0.0,36
5812,5832,0.04557772721665,36
8416,5832,0.0,36
8930,5832,0.0,36
5812,5833,0.1399349787946716,36
8416,5833,0.0,36
8930,5833,0.0,36
5812,5834,0.1970384223775251,36
8416,5834,0.0,36
8930,5834,0.0,36
5812,5835,0.0165846197376887,36
8416,5835,0.0,36
8930,5835,0.0,36
5812,5836,0.0736453986242854,36
8416,5836,0.0,36
8930,5836,0.0,36
5812,5837,0.0300520833266262,36
8416,5837,0.0,36
8930,5837,0.0,36
5812,5838,0.0102864857819904,36
8416,5838,0.0,36
8930,5838,0.0,36
5812,5839,0.2194971286314542,36
8416,5839,0.0,36
8930,5839,0.0,36
5812,8482,0.0,36
8416,8482,1.0,36
8930,8482,0.0037624897916166,36
5812,8931,1.0245672277285418e-12,36
8416,8931,0.0,36
8930,8931,0.283687238769203,36
5812,8932,9.136732019703795e-13,36
8416,8932,0.0,36
8930,8932,0.0690468844615846,36
5812,8933,2.798745264316803e-12,36
8416,8933,0.0,36
8930,8933,0.0123764643566294,36
5812,8935,0.0061494061226898,36
8416,8935,0.0,36
8930,8935,0.0256801710236623,36
5812,8939,0.0025360212118593,36
8416,8939,0.0,36
8930,8939,0.6054467515973037,36
3310,3330,0.9710077578256602,20
3324,3330,0.0,20
3310,3344,0.0289922421743397,20
3324,3344,1.0,20
7125,7223,0.2540800058986068,68
7125,7224,0.745919994101393,68
0133,0141,1.0,1
0138,0141,0.0,1
0250,0141,0.0,1
0320,0141,6.96801242403882e-13,1
0533,0141,0.0,1
0555,0141,0.0,1
0713,0141,0.0,1
0990,0141,0.0,1
2919,0141,0.0,1
0133,0149,0.0,1
0138,0149,0.9999999999756642,1
0250,0149,0.0,1
0320,0149,0.0,1
0533,0149,0.0,1
0555,0149,0.0,1
0713,0149,0.0,1
0990,0149,0.0,1
2919,0149,0.0,1
0133,0251,0.0,1
0138,0251,0.0,1
0250,0251,0.2105284575870575,1
0320,0251,0.0,1
0533,0251,0.0,1
0555,0251,0.0,1
0713,0251,0.0,1
0990,0251,0.0,1
2919,0251,0.0,1
0133,0252,0.0,1
0138,0252,0.0,1
0250,0252,0.5777845401125311,1
0320,0252,0.0,1
0533,0252,0.0,1
0555,0252,0.0,1
0713,0252,0.0,1
0990,0252,0.0,1
2919,0252,0.0,1
0133,0371,0.0,1
0138,0371,0.0,1
0250,0371,0.0,1
0320,0371,0.5373598964976967,1
0533,0371,0.0,1
0555,0371,0.0,1
0713,0371,0.0,1
0990,0371,0.0,1
2919,0371,0.0,1
0133,0372,0.0,1
0138,0372,0.0,1
0250,0372,0.0,1
0320,0372,0.4626401035008365,1
0533,0372,0.0,1
0555,0372,0.0,1
0713,0372,0.0,1
0990,0372,0.0,1
2919,0372,0.0,1
0133,0565,0.0,1
0138,0565,0.0,1
0250,0565,0.0,1
0320,0565,0.0,1
0533,0565,0.0,1
0555,0565,0.9763732288244042,1
0713,0565,0.0,1
0990,0565,0.0,1
2919,0565,0.0,1
0133,0583,0.0,1
0138,0583,0.0,1
0250,0583,0.0,1
0320,0583,0.0,1
0533,0583,0.8514757023262102,1
0555,0583,0.0,1
0713,0583,0.0,1
0990,0583,0.0,1
2919,0583,0.0,1
0133,0712,0.0,1
0138,0712,0.0,1
0250,0712,0.0,1
0320,0712,0.0,1
0533,0712,0.0,1
0555,0712,0.0,1
0713,0712,1.0,1
0990,0712,0.1735323498714806,1
2919,0712,0.0,1
0133,0980,0.0,1
0138,0980,2.4335767615306205e-11,1
0250,0980,0.2116870023004113,1
0320,0980,7.700004847480884e-13,1
0533,0980,0.1485242976737897,1
0555,0980,0.0236267711755958,1
0713,0980,0.0,1
0990,0980,0.8264676501285193,1
2919,0980,4.6085926985260566e-11,1
0133,2919,0.0,1
0138,2919,0.0,1
0250,2919,0.0,1
0320,2919,0.0,1
0533,2919,0.0,1
0555,2919,0.0,1
0713,2919,0.0,1
0990,2919,0.0,1
2919,2919,0.999999999953914,1
7241,7611,0.7889489693466475,80
7242,7611,0.0,80
7249,7611,0.0,80
8911,7611,0.0,80
7241,7612,0.0416464668023978,80
