H0,H1,weight,group_id
290490,290490,0.8762697689560274,27
290549,290490,0.0,27
290490,290549,0.1237302310439725,27
290549,290549,1.0,27
721119,721119,1.0,142
721129,721119,0.8298747860237853,142
721130,721119,0.0,142
721141,721119,0.0,142
721149,721119,0.0,142
721119,721123,0.0,142
721129,721123,0.0,142
721130,721123,0.7499227009995336,142
721141,721123,1.0,142
721149,721123,0.0,142
721119,721129,0.0,142
721129,721129,0.1701252139762145,142
721130,721129,0.2500772990004663,142
721141,721129,0.0,142
721149,721129,1.0,142
293339,293332,0.0163944866593762,33
293339,293339,0.9836055133406236,33
701090,701020,0.0415082661186873,72
701090,701091,0.1270886510175655,72
701090,701092,0.3207888596204002,72
701090,701093,0.2420733191459467,72
701090,701094,0.2685409040974002,72
731430,731431,0.451615301705654,91
731430,731439,0.5483846982943458,91
710110,710110,1.0,75
710121,710110,0.0,75
710122,710110,0.0,75
711610,710110,1.7761137570519734e-12,75
710110,710121,0.0,75
710121,710121,1.0,75
710122,710121,0.0,75
711610,710121,9.560435480403587e-13,75
710110,710122,0.0,75
710121,710122,0.0,75
710122,710122,1.0,75
711610,710122,0.9927525006682396,75
710110,711610,0.0,75
710121,711610,0.0,75
710122,711610,0.0,75
711610,711610,0.0072474993290282,75
040500,040510,0.6107240716878691,9
210690,040510,0.0,9
220810,040510,0.0,9
330210,040510,0.0,9
040500,040520,0.0649237606297281,9
210690,040520,3.3306396298075323e-12,9
220810,040520,0.0,9
330210,040520,0.0,9
040500,040590,0.3243521676824028,9
210690,040590,0.0,9
220810,040590,0.0,9
330210,040590,0.0,9
040500,210690,0.0,9
210690,210690,0.9999999999797926,9
220810,210690,0.5819477934458295,9
330210,210690,0.0,9
040500,330210,0.0,9
210690,330210,1.687681034358163e-11,9
220810,330210,0.4180522065541705,9
330210,330210,1.0,9
821191,821191,0.9999999994411342,99
821192,821191,0.0,99
821193,821191,0.0,99
821191,821192,0.0,99
821192,821192,0.9105701178856024,99
821193,821192,0.0,99
821191,821193,0.0,99
821192,821193,0.0,99
821193,821193,0.9999999996088388,99
821191,821195,5.588657394492472e-10,99
821192,821195,0.0894298821143975,99
821193,821195,3.9116101341803925e-10,99
540210,330620,0.1532006460428559,61
540232,330620,5.236739075335279e-10,61
540241,330620,6.710104734842906e-10,61
540210,540210,0.846799353957144,61
540232,540210,0.0,61
540241,540210,0.0,61
540210,540232,0.0,61
540232,540232,0.999999999476326,61
540241,540232,0.0,61
540210,540241,0.0,61
540232,540241,0.0,61
540241,540241,0.9999999993289896,61
390519,390519,0.604559224557271,43
390519,390529,0.3954407754427288,43
852711,852712,0.2748457359921618,117
852711,852713,0.7251542640078381,117
850230,850231,0.3657384195248659,109
850230,850239,0.634261580475134,109
611610,611610,1.0,65
611691,611610,7.923004492520307e-11,65
611692,611610,0.0125757329059541,65
611693,611610,1.6057897794542536e-11,65
611699,611610,1.0857011382367359e-09,65
611610,611691,0.0,65
611691,611691,0.99999999992077,65
611692,611691,0.0,65
611693,611691,0.0,65
611699,611691,0.0,65
611610,611692,0.0,65
611691,611692,0.0,65
611692,611692,0.9874242670940458,65
611693,611692,0.0,65
611699,611692,0.0,65
611610,611693,0.0,65
611691,611693,0.0,65
611692,611693,0.0,65
611693,611693,0.999999999983942,65
611699,611693,0.0,65
611610,611699,0.0,65
611691,611699,0.0,65
611692,611699,0.0,65
611693,611699,0.0,65
611699,611699,0.9999999989142988,65
854030,854040,0.5036935795814353,120
854030,854050,0.0709542274576507,120
854030,854060,0.4253521929609138,120
820231,820231,0.99999999999993,97
820232,820231,0.0,97
820231,820239,7.004411784773248e-14,97
820232,820239,1.0,97
741410,741420,1.0,92
741490,741420,0.2155978534241956,92
741410,741490,0.0,92
741490,741490,0.7844021465758043,92
210110,210111,0.8378178641324155,21
210110,210112,0.1621821358675843,21
170210,170211,0.7897304941281688,17
170210,170219,0.2102695058718311,17
843049,843049,0.9028636707507492,103
846789,843049,0.0,103
847910,843049,0.0,103
847981,843049,0.0,103
847982,843049,0.0,103
847989,843049,0.0,103
843049,846789,0.0971363292492508,103
846789,846789,1.0,103
847910,846789,1.506292299771824e-11,103
847981,846789,0.0,103
847982,846789,0.0,103
847989,846789,0.0092229404007042,103
843049,847910,0.0,103
846789,847910,0.0,103
847910,847910,0.999999999984937,103
847981,847910,0.0,103
847982,847910,0.0,103
847989,847910,0.0,103
843049,847950,0.0,103
846789,847950,0.0,103
847910,847950,0.0,103
847981,847950,0.0403992938858214,103
847982,847950,0.1476053113024292,103
847989,847950,0.0488806903270452,103
843049,847960,0.0,103
846789,847960,0.0,103
847910,847960,0.0,103
847981,847960,0.0,103
847982,847960,0.0,103
847989,847960,0.0191657502458562,103
843049,847981,0.0,103
846789,847981,0.0,103
847910,847981,0.0,103
847981,847981,0.9596007061141784,103
847982,847981,0.0,103
847989,847981,0.0,103
843049,847982,0.0,103
846789,847982,0.0,103
847910,847982,0.0,103
847981,847982,0.0,103
847982,847982,0.8523946886975707,103
847989,847982,0.0,103
843049,847989,0.0,103
846789,847989,0.0,103
847910,847989,0.0,103
847981,847989,0.0,103
847982,847989,0.0,103
847989,847989,0.922730619026394,103
292249,292243,0.0015830233631243,30
