H4,H3,weight,group_id
741810,741811,0.3254003628930094,45
741810,741819,0.6745996371069904,45
820590,820580,0.2098993028422647,48
820590,820590,0.7901006971577353,48
410120,410120,1.0,34
410190,410120,0.0500971313747021,34
410120,410190,0.0,34
410190,410190,0.9499028686252978,34
010612,010612,0.9999999993702648,3
010613,010612,0.0,3
010614,010612,0.0,3
010619,010612,0.0,3
010612,010619,6.297351375490231e-10,3
010613,010619,1.0,3
010614,010619,1.0,3
010619,010619,1.0,3
930520,930521,0.329663862369836,60
930520,930529,0.6703361376301639,60
854040,854040,0.8724198316674003,52
854040,854050,0.1275801683325997,52
911490,911420,0.0469351791993372,58
911490,911490,0.9530648208006626,58
200390,200320,0.0804816872386781,20
200390,200390,0.9195183127613218,20
290377,290341,0.0455309199620332,24
290377,290342,0.0760667020192114,24
290377,290343,0.344657653910478,24
290377,290344,0.0472452620233599,24
290377,290345,0.4864994620849172,24
293220,293221,0.0223639761275883,29
293220,293229,0.9776360238724116,29
650500,650510,0.0422450023177934,42
650500,650590,0.9577549976822064,42
030711,030710,1.0,15
030719,030710,0.9999999931172844,15
030729,030710,0.0,15
030739,030710,0.0,15
030749,030710,0.0,15
030759,030710,0.0,15
030760,030710,0.0,15
030771,030710,0.0,15
030779,030710,0.0,15
030781,030710,0.0,15
030789,030710,0.0,15
030791,030710,0.0,15
030799,030710,0.0,15
030811,030710,0.0,15
030819,030710,0.0,15
030821,030710,0.0,15
030829,030710,0.0,15
030830,030710,0.0,15
030890,030710,0.0,15
160551,030710,0.0,15
160552,030710,0.0,15
160553,030710,0.0,15
160554,030710,0.0,15
160555,030710,0.0,15
160556,030710,0.0,15
160557,030710,0.0,15
160558,030710,0.0,15
160559,030710,0.0,15
160561,030710,0.0,15
160562,030710,0.0,15
160563,030710,0.0,15
160569,030710,0.0,15
030711,030729,0.0,15
030719,030729,0.0,15
030729,030729,0.9999999980361018,15
030739,030729,0.0,15
030749,030729,0.0,15
030759,030729,0.0,15
030760,030729,0.0,15
030771,030729,0.0,15
030779,030729,0.0,15
030781,030729,0.0,15
030789,030729,0.0,15
030791,030729,0.0,15
030799,030729,0.0,15
030811,030729,0.0,15
030819,030729,0.0,15
030821,030729,0.0,15
030829,030729,0.0,15
030830,030729,0.0,15
030890,030729,0.0,15
160551,030729,0.0,15
160552,030729,0.0,15
160553,030729,0.0,15
160554,030729,0.0,15
160555,030729,0.0,15
160556,030729,0.0,15
160557,030729,0.0,15
160558,030729,0.0,15
160559,030729,0.0,15
160561,030729,0.0,15
160562,030729,0.0,15
160563,030729,0.0,15
160569,030729,0.0,15
030711,030739,0.0,15
030719,030739,0.0,15
030729,030739,0.0,15
030739,030739,0.9999999888022962,15
030749,030739,0.0,15
030759,030739,0.0,15
030760,030739,0.0,15
030771,030739,0.0,15
030779,030739,0.0,15
030781,030739,0.0,15
030789,030739,0.0,15
030791,030739,0.0,15
030799,030739,0.0,15
030811,030739,0.0,15
030819,030739,0.0,15
030821,030739,0.0,15
030829,030739,0.0,15
030830,030739,0.0,15
030890,030739,0.0,15
160551,030739,0.0,15
160552,030739,0.0,15
160553,030739,0.0,15
160554,030739,0.0,15
160555,030739,0.0,15
160556,030739,0.0,15
160557,030739,0.0,15
160558,030739,0.0,15
160559,030739,0.0,15
160561,030739,0.0,15
160562,030739,0.0,15
160563,030739,0.0,15
160569,030739,0.0,15
030711,030749,0.0,15
030719,030749,0.0,15
030729,030749,0.0,15
030739,030749,0.0,15
030749,030749,0.999999999102444,15
030759,030749,0.0,15
030760,030749,0.0,15
030771,030749,0.0,15
030779,030749,0.0,15
030781,030749,0.0,15
030789,030749,0.0,15
030791,030749,0.0,15
030799,030749,0.0,15
030811,030749,0.0,15
030819,030749,0.0,15
030821,030749,0.0,15
030829,030749,0.0,15
030830,030749,0.0,15
030890,030749,0.0,15
160551,030749,0.0,15
160552,030749,0.0,15
160553,030749,0.0,15
160554,030749,0.0,15
160555,030749,0.0,15
160556,030749,0.0,15
160557,030749,0.0,15
160558,030749,0.0,15
160559,030749,0.0,15
160561,030749,0.0,15
160562,030749,0.0,15
160563,030749,0.0,15
160569,030749,0.0,15
030711,030759,0.0,15
030719,030759,0.0,15
030729,030759,0.0,15
030739,030759,0.0,15
030749,030759,0.0,15
030759,030759,0.9999999992131556,15
030760,030759,0.0,15
030771,030759,0.0,15
030779,030759,0.0,15
030781,030759,0.0,15
030789,030759,0.0,15
030791,030759,0.0,15
030799,030759,0.0,15
030811,030759,0.0,15
030819,030759,0.0,15
030821,030759,0.0,15
030829,030759,0.0,15
030830,030759,0.0,15
030890,030759,0.0,15
160551,030759,0.0,15
160552,030759,0.0,15
160553,030759,0.0,15
160554,030759,0.0,15
160555,030759,0.0,15
160556,030759,0.0,15
160557,030759,0.0,15
160558,030759,0.0,15
160559,030759,0.0,15
160561,030759,0.0,15
160562,030759,0.0,15
160563,030759,0.0,15
160569,030759,0.0,15
030711,030760,0.0,15
030719,030760,0.0,15
030729,030760,0.0,15
030739,030760,0.0,15
030749,030760,0.0,15
030759,030760,0.0,15
030760,030760,0.9999998432743312,15
030771,030760,0.0,15
030779,030760,0.0,15
030781,030760,0.0,15
030789,030760,0.0,15
030791,030760,0.0,15
030799,030760,0.0,15
030811,030760,0.0,15
030819,030760,0.0,15
030821,030760,0.0,15
030829,030760,0.0,15
030830,030760,0.0,15
030890,030760,0.0,15
160551,030760,0.0,15
160552,030760,0.0,15
160553,030760,0.0,15
160554,030760,0.0,15
160555,030760,0.0,15
160556,030760,0.0,15
160557,030760,0.0,15
160558,030760,0.0,15
160559,030760,0.0,15
160561,030760,0.0,15
160562,030760,0.0,15
160563,030760,0.0,15
160569,030760,0.0,15
030711,030791,0.0,15
030719,030791,0.0,15
030729,030791,0.0,15
030739,030791,0.0,15
030749,030791,0.0,15
030759,030791,0.0,15
030760,030791,0.0,15
030771,030791,1.0,15
030779,030791,0.0,15
030781,030791,1.0,15
030789,030791,0.0,15
030791,030791,1.0,15
030799,030791,0.0,15
030811,030791,1.0,15
030819,030791,0.0,15
030821,030791,1.0,15
030829,030791,0.0,15
030830,030791,5.10401636412422e-08,15
030890,030791,2.0159897564635256e-08,15
160551,030791,0.0,15
160552,030791,0.0,15
160553,030791,0.0,15
160554,030791,0.0,15
160555,030791,0.0,15
160556,030791,0.0,15
160557,030791,0.0,15
160558,030791,0.0,15
160559,030791,0.0,15
160561,030791,0.0,15
160562,030791,0.0,15
160563,030791,0.0,15
160569,030791,0.0,15
030711,030799,0.0,15
030719,030799,0.0,15
030729,030799,0.0,15
030739,030799,0.0,15
030749,030799,0.0,15
030759,030799,0.0,15
030760,030799,0.0,15
030771,030799,0.0,15
030779,030799,0.9999999826512532,15
030781,030799,0.0,15
030789,030799,0.9999999867707126,15
030791,030799,0.0,15
030799,030799,0.9999999971539968,15
030811,030799,0.0,15
030819,030799,0.9999999757206464,15
030821,030799,0.0,15
030829,030799,0.9999999937926812,15
030830,030799,0.9999999338317443,15
030890,030799,0.9999999712224462,15
160551,030799,0.0,15
160552,030799,0.0,15
160553,030799,0.0,15
160554,030799,0.0,15
160555,030799,0.0,15
160556,030799,0.0,15
160557,030799,0.0,15
160558,030799,0.0,15
160559,030799,0.0,15
160561,030799,0.0,15
160562,030799,0.0,15
160563,030799,0.0,15
160569,030799,0.0,15
030711,160590,0.0,15
030719,160590,6.882715620445369e-09,15
030729,160590,1.9638982240883846e-09,15
030739,160590,1.1197703778429817e-08,15
030749,160590,8.975560407915803e-10,15
030759,160590,7.868444747151377e-10,15
030760,160590,1.567256687502861e-07,15
030771,160590,0.0,15
