H5,H4,weight,group_id
030349,030325,0.0,3
030351,030325,0.0,3
030353,030325,0.0,3
030354,030325,0.0,3
030355,030325,0.0,3
030356,030325,0.0,3
030357,030325,0.0,3
030359,030325,0.0,3
030363,030325,0.0,3
030364,030325,0.0,3
030365,030325,0.0,3
030366,030325,0.0,3
030367,030325,0.0,3
030368,030325,0.0,3
030369,030325,0.0,3
030381,030325,0.0,3
030382,030325,0.0,3
030383,030325,0.0,3
030384,030325,0.0,3
030389,030325,0.0,3
030392,030325,0.0,3
030399,030325,5.224853853251264e-11,3
030311,030326,0.0,3
030312,030326,0.0,3
030313,030326,0.0,3
030314,030326,0.0,3
030319,030326,0.0,3
030323,030326,0.0,3
030324,030326,0.0,3
030325,030326,0.0,3
030326,030326,1.0,3
030329,030326,0.0,3
030331,030326,0.0,3
030332,030326,0.0,3
030333,030326,0.0,3
030334,030326,0.0,3
030339,030326,0.0,3
030341,030326,0.0,3
030342,030326,0.0,3
030343,030326,0.0,3
030344,030326,0.0,3
030345,030326,0.0,3
030346,030326,0.0,3
030349,030326,0.0,3
030351,030326,0.0,3
030353,030326,0.0,3
030354,030326,0.0,3
030355,030326,0.0,3
030356,030326,0.0,3
030357,030326,0.0,3
030359,030326,0.0,3
030363,030326,0.0,3
030364,030326,0.0,3
030365,030326,0.0,3
030366,030326,0.0,3
030367,030326,0.0,3
030368,030326,0.0,3
030369,030326,0.0,3
030381,030326,0.0,3
030382,030326,0.0,3
030383,030326,0.0,3
030384,030326,0.0,3
030389,030326,0.0,3
030392,030326,0.0,3
030399,030326,5.305884202545866e-11,3
030311,030329,0.0,3
030312,030329,0.0,3
030313,030329,0.0,3
030314,030329,0.0,3
030319,030329,0.0,3
030323,030329,0.0,3
030324,030329,0.0,3
030325,030329,0.0,3
030326,030329,0.0,3
030329,030329,1.0,3
030331,030329,0.0,3
030332,030329,0.0,3
030333,030329,0.0,3
030334,030329,0.0,3
030339,030329,0.0,3
030341,030329,0.0,3
030342,030329,0.0,3
030343,030329,0.0,3
030344,030329,0.0,3
030345,030329,0.0,3
030346,030329,0.0,3
030349,030329,0.0,3
030351,030329,0.0,3
030353,030329,0.0,3
030354,030329,0.0,3
030355,030329,0.0,3
030356,030329,0.0,3
030357,030329,0.0,3
030359,030329,0.0,3
030363,030329,0.0,3
030364,030329,0.0,3
030365,030329,0.0,3
030366,030329,0.0,3
030367,030329,0.0,3
030368,030329,0.0,3
030369,030329,0.0,3
030381,030329,0.0,3
030382,030329,0.0,3
030383,030329,0.0,3
030384,030329,0.0,3
030389,030329,0.0,3
030392,030329,0.0,3
030399,030329,6.079586500561193e-11,3
030311,030331,0.0,3
030312,030331,0.0,3
030313,030331,0.0,3
030314,030331,0.0,3
030319,030331,0.0,3
030323,030331,0.0,3
030324,030331,0.0,3
030325,030331,0.0,3
030326,030331,0.0,3
030329,030331,0.0,3
030331,030331,1.0,3
030332,030331,0.0,3
030333,030331,0.0,3
030334,030331,0.0,3
030339,030331,0.0,3
030341,030331,0.0,3
030342,030331,0.0,3
030343,030331,0.0,3
030344,030331,0.0,3
030345,030331,0.0,3
030346,030331,0.0,3
030349,030331,0.0,3
030351,030331,0.0,3
030353,030331,0.0,3
030354,030331,0.0,3
030355,030331,0.0,3
030356,030331,0.0,3
030357,030331,0.0,3
030359,030331,0.0,3
030363,030331,0.0,3
030364,030331,0.0,3
030365,030331,0.0,3
030366,030331,0.0,3
030367,030331,0.0,3
030368,030331,0.0,3
030369,030331,0.0,3
030381,030331,0.0,3
030382,030331,0.0,3
030383,030331,0.0,3
030384,030331,0.0,3
030389,030331,0.0,3
030392,030331,0.0,3
030399,030331,1.335917408360257e-10,3
030311,030332,0.0,3
030312,030332,0.0,3
030313,030332,0.0,3
030314,030332,0.0,3
030319,030332,0.0,3
030323,030332,0.0,3
030324,030332,0.0,3
030325,030332,0.0,3
030326,030332,0.0,3
030329,030332,0.0,3
030331,030332,0.0,3
030332,030332,1.0,3
030333,030332,0.0,3
030334,030332,0.0,3
030339,030332,0.0,3
030341,030332,0.0,3
030342,030332,0.0,3
030343,030332,0.0,3
030344,030332,0.0,3
030345,030332,0.0,3
030346,030332,0.0,3
030349,030332,0.0,3
030351,030332,0.0,3
030353,030332,0.0,3
030354,030332,0.0,3
030355,030332,0.0,3
030356,030332,0.0,3
030357,030332,0.0,3
030359,030332,0.0,3
030363,030332,0.0,3
030364,030332,0.0,3
030365,030332,0.0,3
030366,030332,0.0,3
030367,030332,0.0,3
030368,030332,0.0,3
030369,030332,0.0,3
030381,030332,0.0,3
030382,030332,0.0,3
030383,030332,0.0,3
030384,030332,0.0,3
030389,030332,0.0,3
030392,030332,0.0,3
030399,030332,5.4683305813526956e-11,3
030311,030333,0.0,3
030312,030333,0.0,3
030313,030333,0.0,3
030314,030333,0.0,3
030319,030333,0.0,3
030323,030333,0.0,3
030324,030333,0.0,3
030325,030333,0.0,3
030326,030333,0.0,3
030329,030333,0.0,3
030331,030333,0.0,3
030332,030333,0.0,3
030333,030333,1.0,3
030334,030333,0.0,3
030339,030333,0.0,3
030341,030333,0.0,3
030342,030333,0.0,3
030343,030333,0.0,3
030344,030333,0.0,3
030345,030333,0.0,3
030346,030333,0.0,3
030349,030333,0.0,3
030351,030333,0.0,3
030353,030333,0.0,3
030354,030333,0.0,3
030355,030333,0.0,3
030356,030333,0.0,3
030357,030333,0.0,3
030359,030333,0.0,3
030363,030333,0.0,3
030364,030333,0.0,3
030365,030333,0.0,3
030366,030333,0.0,3
030367,030333,0.0,3
030368,030333,0.0,3
030369,030333,0.0,3
030381,030333,0.0,3
030382,030333,0.0,3
030383,030333,0.0,3
030384,030333,0.0,3
030389,030333,0.0,3
030392,030333,0.0,3
030399,030333,4.9508405449636765e-11,3
030311,030334,0.0,3
030312,030334,0.0,3
030313,030334,0.0,3
030314,030334,0.0,3
030319,030334,0.0,3
030323,030334,0.0,3
030324,030334,0.0,3
030325,030334,0.0,3
030326,030334,0.0,3
030329,030334,0.0,3
030331,030334,0.0,3
030332,030334,0.0,3
030333,030334,0.0,3
030334,030334,1.0,3
030339,030334,0.0,3
030341,030334,0.0,3
030342,030334,0.0,3
030343,030334,0.0,3
030344,030334,0.0,3
030345,030334,0.0,3
030346,030334,0.0,3
030349,030334,0.0,3
030351,030334,0.0,3
030353,030334,0.0,3
030354,030334,0.0,3
030355,030334,0.0,3
030356,030334,0.0,3
030357,030334,0.0,3
030359,030334,0.0,3
030363,030334,0.0,3
030364,030334,0.0,3
030365,030334,0.0,3
030366,030334,0.0,3
030367,030334,0.0,3
030368,030334,0.0,3
030369,030334,0.0,3
030381,030334,0.0,3
030382,030334,0.0,3
030383,030334,0.0,3
030384,030334,0.0,3
030389,030334,0.0,3
030392,030334,0.0,3
030399,030334,5.101051067607799e-11,3
030311,030339,0.0,3
030312,030339,0.0,3
030313,030339,0.0,3
030314,030339,0.0,3
030319,030339,0.0,3
030323,030339,0.0,3
030324,030339,0.0,3
030325,030339,0.0,3
030326,030339,0.0,3
030329,030339,0.0,3
030331,030339,0.0,3
030332,030339,0.0,3
030333,030339,0.0,3
030334,030339,0.0,3
030339,030339,1.0,3
030341,030339,0.0,3
030342,030339,0.0,3
030343,030339,0.0,3
030344,030339,0.0,3
030345,030339,0.0,3
030346,030339,0.0,3
030349,030339,0.0,3
030351,030339,0.0,3
030353,030339,0.0,3
030354,030339,0.0,3
030355,030339,0.0,3
030356,030339,0.0,3
030357,030339,0.0,3
030359,030339,0.0,3
030363,030339,0.0,3
030364,030339,0.0,3
030365,030339,0.0,3
030366,030339,0.0,3
030367,030339,0.0,3
030368,030339,0.0,3
030369,030339,0.0,3
030381,030339,0.0,3
030382,030339,0.0,3
030383,030339,0.0,3
030384,030339,0.0,3
030389,030339,0.0,3
030392,030339,0.0,3
030399,030339,5.970562470261931e-11,3
030311,030341,0.0,3
030312,030341,0.0,3
030313,030341,0.0,3
030314,030341,0.0,3
030319,030341,0.0,3
030323,030341,0.0,3
030324,030341,0.0,3
030325,030341,0.0,3
030326,030341,0.0,3
030329,030341,0.0,3
030331,030341,0.0,3
030332,030341,0.0,3
030333,030341,0.0,3
030334,030341,0.0,3
030339,030341,0.0,3
030341,030341,1.0,3
030342,030341,0.0,3
030343,030341,0.0,3
030344,030341,0.0,3
030345,030341,0.0,3
030346,030341,0.0,3
030349,030341,0.0,3
030351,030341,0.0,3
030353,030341,0.0,3
030354,030341,0.0,3
030355,030341,0.0,3
030356,030341,0.0,3
030357,030341,0.0,3
030359,030341,0.0,3
030363,030341,0.0,3
030364,030341,0.0,3
030365,030341,0.0,3
030366,030341,0.0,3
030367,030341,0.0,3
030368,030341,0.0,3
030369,030341,0.0,3
030381,030341,0.0,3
030382,030341,0.0,3
030383,030341,0.0,3
030384,030341,0.0,3
030389,030341,0.0,3
030392,030341,0.0,3
030399,030341,5.3495445291203296e-11,3
030311,030342,0.0,3
030312,030342,0.0,3
030313,030342,0.0,3
030314,030342,0.0,3
030319,030342,0.0,3
030323,030342,0.0,3
030324,030342,0.0,3
030325,030342,0.0,3
030326,030342,0.0,3
030329,030342,0.0,3
030331,030342,0.0,3
030332,030342,0.0,3
030333,030342,0.0,3
030334,030342,0.0,3
030339,030342,0.0,3
030341,030342,0.0,3
030342,030342,1.0,3
030343,030342,0.0,3
030344,030342,0.0,3
030345,030342,0.0,3
030346,030342,0.0,3
030349,030342,0.0,3
030351,030342,0.0,3
030353,030342,0.0,3
030354,030342,0.0,3
030355,030342,0.0,3
030356,030342,0.0,3
030357,030342,0.0,3
030359,030342,0.0,3
030363,030342,0.0,3
030364,030342,0.0,3
030365,030342,0.0,3
030366,030342,0.0,3
030367,030342,0.0,3
030368,030342,0.0,3
030369,030342,0.0,3
030381,030342,0.0,3
030382,030342,0.0,3
030383,030342,0.0,3
030384,030342,0.0,3
030389,030342,0.0,3
030392,030342,0.0,3
030399,030342,4.559641531796232e-11,3
030311,030343,0.0,3
030312,030343,0.0,3
030313,030343,0.0,3
030314,030343,0.0,3
030319,030343,0.0,3
030323,030343,0.0,3
030324,030343,0.0,3
030325,030343,0.0,3
030326,030343,0.0,3
030329,030343,0.0,3
030331,030343,0.0,3
030332,030343,0.0,3
030333,030343,0.0,3
030334,030343,0.0,3
030339,030343,0.0,3
030341,030343,0.0,3
030342,030343,0.0,3
030343,030343,1.0,3
030344,030343,0.0,3
030345,030343,0.0,3
030346,030343,0.0,3
030349,030343,0.0,3
030351,030343,0.0,3
030353,030343,0.0,3
030354,030343,0.0,3
030355,030343,0.0,3
030356,030343,0.0,3
030357,030343,0.0,3
030359,030343,0.0,3
030363,030343,0.0,3
030364,030343,0.0,3
030365,030343,0.0,3
030366,030343,0.0,3
030367,030343,0.0,3
030368,030343,0.0,3
030369,030343,0.0,3
030381,030343,0.0,3
030382,030343,0.0,3
030383,030343,0.0,3
030384,030343,0.0,3
030389,030343,0.0,3
030392,030343,0.0,3
030399,030343,1.078694923441593e-10,3
030311,030344,0.0,3
030312,030344,0.0,3
030313,030344,0.0,3
030314,030344,0.0,3
030319,030344,0.0,3
030323,030344,0.0,3
030324,030344,0.0,3
030325,030344,0.0,3
030326,030344,0.0,3
030329,030344,0.0,3
030331,030344,0.0,3
030332,030344,0.0,3
030333,030344,0.0,3
030334,030344,0.0,3
030339,030344,0.0,3
030341,030344,0.0,3
030342,030344,0.0,3
030343,030344,0.0,3
030344,030344,1.0,3
030345,030344,0.0,3
030346,030344,0.0,3
030349,030344,0.0,3
030351,030344,0.0,3
030353,030344,0.0,3
030354,030344,0.0,3
030355,030344,0.0,3
030356,030344,0.0,3
030357,030344,0.0,3
030359,030344,0.0,3
030363,030344,0.0,3
030364,030344,0.0,3
030365,030344,0.0,3
030366,030344,0.0,3
030367,030344,0.0,3
030368,030344,0.0,3
030369,030344,0.0,3
030381,030344,0.0,3
030382,030344,0.0,3
030383,030344,0.0,3
030384,030344,0.0,3
030389,030344,0.0,3
030392,030344,0.0,3
030399,030344,6.432963479111234e-11,3
030311,030345,0.0,3
030312,030345,0.0,3
030313,030345,0.0,3
030314,030345,0.0,3
030319,030345,0.0,3
030323,030345,0.0,3
030324,030345,0.0,3
030325,030345,0.0,3
030326,030345,0.0,3
030329,030345,0.0,3
030331,030345,0.0,3
030332,030345,0.0,3
030333,030345,0.0,3
030334,030345,0.0,3
030339,030345,0.0,3
030341,030345,0.0,3
030342,030345,0.0,3
030343,030345,0.0,3
030344,030345,0.0,3
030345,030345,1.0,3
030346,030345,0.0,3
030349,030345,0.0,3
030351,030345,0.0,3
030353,030345,0.0,3
030354,030345,0.0,3
030355,030345,0.0,3
030356,030345,0.0,3
030357,030345,0.0,3
030359,030345,0.0,3
030363,030345,0.0,3
030364,030345,0.0,3
030365,030345,0.0,3
030366,030345,0.0,3
030367,030345,0.0,3
030368,030345,0.0,3
030369,030345,0.0,3
030381,030345,0.0,3
030382,030345,0.0,3
030383,030345,0.0,3
030384,030345,0.0,3
030389,030345,0.0,3
030392,030345,0.0,3
030399,030345,6.691811591317885e-11,3
030311,030346,0.0,3
030312,030346,0.0,3
030313,030346,0.0,3
030314,030346,0.0,3
030319,030346,0.0,3
030323,030346,0.0,3
030324,030346,0.0,3
030325,030346,0.0,3
030326,030346,0.0,3
030329,030346,0.0,3
030331,030346,0.0,3
030332,030346,0.0,3
030333,030346,0.0,3
030334,030346,0.0,3
030339,030346,0.0,3
030341,030346,0.0,3
030342,030346,0.0,3
030343,030346,0.0,3
030344,030346,0.0,3
030345,030346,0.0,3
030346,030346,1.0,3
030349,030346,0.0,3
030351,030346,0.0,3
030353,030346,0.0,3
030354,030346,0.0,3
030355,030346,0.0,3
030356,030346,0.0,3
030357,030346,0.0,3
030359,030346,0.0,3
030363,030346,0.0,3
030364,030346,0.0,3
030365,030346,0.0,3
030366,030346,0.0,3
030367,030346,0.0,3
030368,030346,0.0,3
030369,030346,0.0,3
030381,030346,0.0,3
030382,030346,0.0,3
030383,030346,0.0,3
030384,030346,0.0,3
030389,030346,0.0,3
030392,030346,0.0,3
030399,030346,1.0519141194256541e-10,3
030311,030349,0.0,3
030312,030349,0.0,3
030313,030349,0.0,3
030314,030349,0.0,3
030319,030349,0.0,3
030323,030349,0.0,3
030324,030349,0.0,3
030325,030349,0.0,3
030326,030349,0.0,3
030329,030349,0.0,3
030331,030349,0.0,3
030332,030349,0.0,3
030333,030349,0.0,3
030334,030349,0.0,3
030339,030349,0.0,3
030341,030349,0.0,3
030342,030349,0.0,3
030343,030349,0.0,3
030344,030349,0.0,3
030345,030349,0.0,3
030346,030349,0.0,3
030349,030349,1.0,3
030351,030349,0.0,3
030353,030349,0.0,3
030354,030349,0.0,3
030355,030349,0.0,3
030356,030349,0.0,3
030357,030349,0.0,3
030359,030349,0.0,3
030363,030349,0.0,3
030364,030349,0.0,3
030365,030349,0.0,3
030366,030349,0.0,3
030367,030349,0.0,3
030368,030349,0.0,3
030369,030349,0.0,3
030381,030349,0.0,3
030382,030349,0.0,3
030383,030349,0.0,3
030384,030349,0.0,3
030389,030349,0.0,3
030392,030349,0.0,3
030399,030349,6.901383421921654e-11,3
030311,030351,0.0,3
030312,030351,0.0,3
030313,030351,0.0,3
030314,030351,0.0,3
030319,030351,0.0,3
030323,030351,0.0,3
030324,030351,0.0,3
030325,030351,0.0,3
030326,030351,0.0,3
030329,030351,0.0,3
030331,030351,0.0,3
030332,030351,0.0,3
030333,030351,0.0,3
030334,030351,0.0,3
030339,030351,0.0,3
030341,030351,0.0,3
030342,030351,0.0,3
030343,030351,0.0,3
030344,030351,0.0,3
030345,030351,0.0,3
030346,030351,0.0,3
030349,030351,0.0,3
030351,030351,1.0,3
030353,030351,0.0,3
030354,030351,0.0,3
030355,030351,0.0,3
030356,030351,0.0,3
030357,030351,0.0,3
030359,030351,0.0,3
030363,030351,0.0,3
030364,030351,0.0,3
030365,030351,0.0,3
030366,030351,0.0,3
030367,030351,0.0,3
030368,030351,0.0,3
030369,030351,0.0,3
030381,030351,0.0,3
030382,030351,0.0,3
030383,030351,0.0,3
030384,030351,0.0,3
030389,030351,0.0,3
030392,030351,0.0,3
030399,030351,3.1071949075871936e-11,3
030311,030353,0.0,3
030312,030353,0.0,3
030313,030353,0.0,3
030314,030353,0.0,3
030319,030353,0.0,3
030323,030353,0.0,3
030324,030353,0.0,3
030325,030353,0.0,3
030326,030353,0.0,3
030329,030353,0.0,3
030331,030353,0.0,3
030332,030353,0.0,3
030333,030353,0.0,3
030334,030353,0.0,3
030339,030353,0.0,3
030341,030353,0.0,3
030342,030353,0.0,3
030343,030353,0.0,3
030344,030353,0.0,3
030345,030353,0.0,3
030346,030353,0.0,3
030349,030353,0.0,3
030351,030353,0.0,3
030353,030353,1.0,3
030354,030353,0.0,3
030355,030353,0.0,3
030356,030353,0.0,3
030357,030353,0.0,3
030359,030353,0.0,3
030363,030353,0.0,3
030364,030353,0.0,3
030365,030353,0.0,3
030366,030353,0.0,3
030367,030353,0.0,3
030368,030353,0.0,3
030369,030353,0.0,3
030381,030353,0.0,3
030382,030353,0.0,3
030383,030353,0.0,3
030384,030353,0.0,3
030389,030353,0.0,3
030392,030353,0.0,3
030399,030353,4.2272017743147716e-11,3
030311,030354,0.0,3
030312,030354,0.0,3
030313,030354,0.0,3
030314,030354,0.0,3
030319,030354,0.0,3
030323,030354,0.0,3
030324,030354,0.0,3
030325,030354,0.0,3
030326,030354,0.0,3
030329,030354,0.0,3
030331,030354,0.0,3
030332,030354,0.0,3
030333,030354,0.0,3
030334,030354,0.0,3
030339,030354,0.0,3
030341,030354,0.0,3
030342,030354,0.0,3
030343,030354,0.0,3
030344,030354,0.0,3
030345,030354,0.0,3
030346,030354,0.0,3
030349,030354,0.0,3
030351,030354,0.0,3
030353,030354,0.0,3
030354,030354,1.0,3
030355,030354,0.0,3
030356,030354,0.0,3
030357,030354,0.0,3
030359,030354,0.0,3
030363,030354,0.0,3
030364,030354,0.0,3
030365,030354,0.0,3
030366,030354,0.0,3
030367,030354,0.0,3
030368,030354,0.0,3
030369,030354,0.0,3
030381,030354,0.0,3
030382,030354,0.0,3
030383,030354,0.0,3
030384,030354,0.0,3
030389,030354,0.0,3
030392,030354,0.0,3
030399,030354,2.987501520816075e-11,3
030311,030355,0.0,3
030312,030355,0.0,3
030313,030355,0.0,3
030314,030355,0.0,3
030319,030355,0.0,3
030323,030355,0.0,3
030324,030355,0.0,3
030325,030355,0.0,3
030326,030355,0.0,3
030329,030355,0.0,3
030331,030355,0.0,3
030332,030355,0.0,3
030333,030355,0.0,3
030334,030355,0.0,3
030339,030355,0.0,3
030341,030355,0.0,3
030342,030355,0.0,3
030343,030355,0.0,3
030344,030355,0.0,3
030345,030355,0.0,3
030346,030355,0.0,3
030349,030355,0.0,3
030351,030355,0.0,3
030353,030355,0.0,3
030354,030355,0.0,3
030355,030355,1.0,3
030356,030355,0.0,3
